model,schema,source_repository,model_type,completeness_tier,rule_id,ids_representable,target_count,ifctester_pass_count,ifctester_pass_rate
pass-a-required-facet-checks-all-parameters-as-normal-5b8d276a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-a-required-facet-checks-all-parameters-as-normal-5b8d276a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-a-required-facet-checks-all-parameters-as-normal-5b8d276a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-a-required-facet-checks-all-parameters-as-normal-5b8d276a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-a-required-facet-checks-all-parameters-as-normal-5b8d276a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-a-required-facet-checks-all-parameters-as-normal-5b8d276a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,3,3,1.0
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,3,0,0.0
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,3,0,0.0
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,3,0,
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,2,0,0.0
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-an-aggregate-entity-may-pass-any-ancestral-whole-pa-88d5b49e,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,2,2,1.0
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,2,0,0.0
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,2,0,0.0
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-an-aggregate-may-specify-the-entity-of-the-whole-1--54ac356f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,2,2,1.0
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,2,0,0.0
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,2,0,0.0
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-an-aggregate-may-specify-the-predefined-type-of-the-06fc5840,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,1,0,0.0
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-any-contained-element-passes-a-containment-relation-e8c3bd08,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,2,2,1.0
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,2,0,0.0
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-any-nested-part-passes-a-nest-relationship-494035e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,3,3,1.0
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,3,0,0.0
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,3,0,0.0
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,3,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-nesting-may-be-indirect-d936c608,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,2,2,1.0
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,2,0,0.0
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-the-aggregated-part-passes-an-aggregate-relationshi-a599ea05,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,1,0,0.0
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-the-container-entity-must-match-exactly-2-2-6c392477,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,1,0,0.0
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-the-container-must-be-related-using-specified-relat-03fbb88a,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,1,0,0.0
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-the-container-predefined-type-must-match-exactly-2--29881b67,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,2,0,
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,1,0,0.0
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,0,0,
pass-the-containment-can-be-indirect-1-2-86412bda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-the-nest-entity-must-match-exactly-2-2-e17a909f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,2,2,1.0
pass-the-nest-entity-must-match-exactly-2-2-e17a909f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,2,0,0.0
