model,source_repository,model_type,completeness_tier,schema,rule_id,target_count,direct_reference_pass_count,direct_reference_pass_rate
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
fail-numeric-values-are-checked-using-type-casting-4-4-404a61ab,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-value-restrictions-may-be-used-3-3-9a8ae1a7,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-booleans-must-be-specified-as-lowercase-strings--430fcdba,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-derived-attributes-cannot-be-checked-and-always--cd89517b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-integers-cannot-be-expressed-as-floating-point-n-e2e01623,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
invalid-invalid-attribute-names-always-fail-15f9ad19,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-inverse-attributes-cannot-be-checked-and-always--d9a5f97c,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--96857e69,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-only-specifically-formatted-numbers-are-allowed--666fb99d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-specifying-a-float-when-the-value-is-an-integer--23967324,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-value-checks-always-fail-for-lists-ba4ade96,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-value-checks-always-fail-for-objects-05a820d6,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-value-checks-always-fail-for-selects-1ffd24b9,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-a-required-facet-checks-all-parameters-as-normal-45edfc66,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-a-required-facet-checks-all-parameters-as-normal-45edfc66,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-a-required-facet-checks-all-parameters-as-normal-45edfc66,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-a-required-facet-checks-all-parameters-as-normal-45edfc66,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-a-required-facet-checks-all-parameters-as-normal-45edfc66,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
