model,rule_id,ifc_class,global_id,name,passed,reason
AdvancedProject,R02_OBJECT_NAME,IfcStair,3naw$9in55$v8L5CpxnK2i,Assembled Stair:Stair:712862,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStair,0ikA9YOKrBaRArRnE24rkF,Assembled Stair:Stair:937135,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStair,2jMg7KKh9BngwDP$rL2Wdy,Assembled Stair:Stair:937135:2,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStair,03V7Txha10JAsPO1eunWrl,Assembled Stair:Stair:937135:3,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStair,0vD9RialTD9QxDNUJU2vYx,Assembled Stair:Stair:937135:4,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStair,175SJZNMbBABiZ2bXgMZA3,Assembled Stair:Stair:937135:5,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStair,0ikA9YOKrBaRArRnE24qDK,Assembled Stair:Stair:939124,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,0MOEoDTm9EnO9yKsXjjlgU,Assembled Stair:Stair:585292 Run 1,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,3GzoWuxxn4WO8bCtw8H3B1,Assembled Stair:Stair:696835 Run 1,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,3naw$9in55$v8L5CpxnK2j,Assembled Stair:Stair:712862 Run 1,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,0ikA9YOKrBaRArRnE24qV3,Assembled Stair:Stair:937135 Run 1,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,0zwF8MQMz4WPTPxCtB$TUQ,Assembled Stair:Stair:937135 Run 1:2,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,0vUwvmC$5DAhJ5h8TXdzM$,Assembled Stair:Stair:937135 Run 1:3,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,0eY_JNYBL07QlN_H9INGtf,Assembled Stair:Stair:937135 Run 1:4,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,1ZALKQvcX0ShuOf9ECPpog,Assembled Stair:Stair:937135 Run 1:5,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcStairFlight,0ikA9YOKrBaRArRnE24qDL,Assembled Stair:Stair:939124 Run 1,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,3GzoWuxxn4WO8bCtw8H3Vj,Basic Wall:MockUp Interior between App:698152,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,3GdhC2lQD5ifjmLdQ3yoTZ,Basic Wall:MockUp Storage Wall:798283,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,1cFRppLhj948bTrzz_ApSU,Basic Wall:MockUp Storage Wall:817660,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,1cFRppLhj948bTrzz_ApJS,Basic Wall:MockUp Storage Wall:817726,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,0ducQKkW5EGQM9rQ5zdMAQ,Basic Wall:MockUp Storage Wall:818592,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,0ducQKkW5EGQM9rQ5zdM4W,Basic Wall:MockUp Storage Wall:818714,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,0ducQKkW5EGQM9rQ5zdPfL,Basic Wall:MockUp Storage Wall:820591,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,2BLn4xX2vF_gM9G5wfbP4L,Basic Wall:MockUp Interior:839225,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWall,2BLn4xX2vF_gM9G5wfbObm,Basic Wall:MockUp Interior:841308,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodzx,Basic Wall:Generic - 200mm:308895,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodyq,Basic Wall:Generic - 200mm:308944,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodxk,Basic Wall:Generic - 200mm:309002,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodwY,Basic Wall:Generic - 200mm:309062,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeoduF,Basic Wall:Generic - 200mm:309227,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod7v,Basic Wall:Generic - 200mm:309277,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod7U,Basic Wall:Generic - 200mm:309306,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod5q,Basic Wall:Generic - 200mm:309392,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod5P,Basic Wall:Generic - 200mm:309437,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod4L,Basic Wall:Generic - 200mm:309489,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod2W,Basic Wall:Generic - 200mm:309572,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod2T,Basic Wall:Generic - 200mm:309625,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod1I,Basic Wall:Generic - 200mm:309686,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod06,Basic Wall:Generic - 200mm:309730,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodFw,Basic Wall:Generic - 200mm:309790,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodFT,Basic Wall:Generic - 200mm:309817,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodCe,Basic Wall:Generic - 200mm:309964,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeod8d,Basic Wall:Generic - 200mm:310211,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodNN,Basic Wall:Generic - 200mm:310323,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodM9,Basic Wall:Generic - 200mm:310381,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodLp,Basic Wall:Generic - 200mm:310423,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodKz,Basic Wall:Generic - 200mm:310489,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodJz,Basic Wall:Generic - 200mm:310553,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodIb,Basic Wall:Generic - 200mm:310593,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodIA,Basic Wall:Generic - 200mm:310638,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodGm,Basic Wall:Generic - 200mm:310740,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodGL,Basic Wall:Generic - 200mm:310769,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodVk,Basic Wall:Generic - 200mm:310794,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodVM,Basic Wall:Generic - 200mm:310834,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodUY,Basic Wall:Generic - 200mm:310854,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodUx,Basic Wall:Generic - 200mm:310879,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodUV,Basic Wall:Generic - 200mm:310907,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodTg,Basic Wall:Generic - 200mm:310926,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodT3,Basic Wall:Generic - 200mm:310951,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodS1,Basic Wall:Generic - 200mm:311013,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeodOr,Basic Wall:Generic - 200mm:311249,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeoWdX,Basic Wall:Generic - 200mm:311301,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeoWcq,Basic Wall:Generic - 200mm:311376,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeoWcS,Basic Wall:Generic - 200mm:311416,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0cRoQU_sD5R8MkkMkeoWbM,Basic Wall:Generic - 200mm:311474,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcBx,Basic Wall:Generic - 200mm:311677,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc8g,Basic Wall:Generic - 200mm:311724,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc9J,Basic Wall:Generic - 200mm:311765,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc65,Basic Wall:Generic - 200mm:311811,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc4P,Basic Wall:Generic - 200mm:311967,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc54,Basic Wall:Generic - 200mm:312002,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc5u,Basic Wall:Generic - 200mm:312062,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc3i,Basic Wall:Generic - 200mm:312170,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc0s,Basic Wall:Generic - 200mm:312240,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc1t,Basic Wall:Generic - 200mm:312305,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcUe,Basic Wall:Generic - 200mm:312366,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcVO,Basic Wall:Generic - 200mm:312414,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcVr,Basic Wall:Generic - 200mm:312435,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcS4,Basic Wall:Generic - 200mm:312450,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcSa,Basic Wall:Generic - 200mm:312482,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcT5,Basic Wall:Generic - 200mm:312515,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcTR,Basic Wall:Generic - 200mm:312541,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcRD,Basic Wall:Generic - 200mm:312651,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcRl,Basic Wall:Generic - 200mm:312681,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcO4,Basic Wall:Generic - 200mm:312706,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcOc,Basic Wall:Generic - 200mm:312736,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcPJ,Basic Wall:Generic - 200mm:312789,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcPr,Basic Wall:Generic - 200mm:312819,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcNa,Basic Wall:Generic - 200mm:312930,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcLC,Basic Wall:Generic - 200mm:313034,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcGC,Basic Wall:Generic - 200mm:313226,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAckQ,Basic Wall:Generic - 200mm:313372,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAclL,Basic Wall:Generic - 200mm:313427,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAci9,Basic Wall:Generic - 200mm:313487,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcjU,Basic Wall:Generic - 200mm:313560,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcjy,Basic Wall:Generic - 200mm:313594,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcgM,Basic Wall:Generic - 200mm:313616,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAch0,Basic Wall:Generic - 200mm:313670,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAchc,Basic Wall:Generic - 200mm:313696,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAce7,Basic Wall:Generic - 200mm:313729,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcev,Basic Wall:Generic - 200mm:313791,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcff,Basic Wall:Generic - 200mm:313839,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcc0,Basic Wall:Generic - 200mm:313862,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcdu,Basic Wall:Generic - 200mm:313982,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcab,Basic Wall:Generic - 200mm:314019,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcbd,Basic Wall:Generic - 200mm:314081,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcZJ,Basic Wall:Generic - 200mm:314197,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcZg,Basic Wall:Generic - 200mm:314220,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcX0,Basic Wall:Generic - 200mm:314310,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcXu,Basic Wall:Generic - 200mm:314366,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc_Q,Basic Wall:Generic - 200mm:314396,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAc$r,Basic Wall:Generic - 200mm:314483,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcyV,Basic Wall:Generic - 200mm:314521,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAczG,Basic Wall:Generic - 200mm:314582,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcwv,Basic Wall:Generic - 200mm:314687,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcxH,Basic Wall:Generic - 200mm:314711,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcxy,Basic Wall:Generic - 200mm:314746,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcuQ,Basic Wall:Generic - 200mm:314780,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcv6,Basic Wall:Generic - 200mm:314816,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcvS,Basic Wall:Generic - 200mm:314842,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcsf,Basic Wall:Generic - 200mm:314927,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvActC,Basic Wall:Generic - 200mm:314954,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvActY,Basic Wall:Generic - 200mm:314980,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcqU,Basic Wall:Generic - 200mm:315032,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcqu,Basic Wall:Generic - 200mm:315070,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1k8pVOGqX51f_yJjFvAcrl,Basic Wall:Generic - 200mm:315113,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajBrC,Basic Wall:Generic - 200mm:315205,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajBs3,Basic Wall:Generic - 200mm:315274,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajBst,Basic Wall:Generic - 200mm:315326,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajA8O,Basic Wall:Generic - 200mm:315409,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajA9X,Basic Wall:Generic - 200mm:315496,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajAAY,Basic Wall:Generic - 200mm:315563,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajABR,Basic Wall:Generic - 200mm:315602,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,114bk7BJ1AQATn9feajACD,Basic Wall:Generic - 200mm:315652,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2g3,Basic Wall:Generic - 200mm:315723,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2gk,Basic Wall:Generic - 200mm:315750,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2gr,Basic Wall:Generic - 200mm:315773,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2fJ,Basic Wall:Generic - 200mm:315803,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2eO,Basic Wall:Generic - 200mm:315856,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2ei,Basic Wall:Generic - 200mm:315876,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2ez,Basic Wall:Generic - 200mm:315893,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2d7,Basic Wall:Generic - 200mm:315919,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2cf,Basic Wall:Generic - 200mm:316001,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2cm,Basic Wall:Generic - 200mm:316024,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2b4,Basic Wall:Generic - 200mm:316044,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2bX,Basic Wall:Generic - 200mm:316073,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2aH,Basic Wall:Generic - 200mm:316121,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2ax,Basic Wall:Generic - 200mm:316147,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2ZO,Basic Wall:Generic - 200mm:316176,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0SYs3s__10NgRHjGtRj2ZW,Basic Wall:Generic - 200mm:316200,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0o1QfH3m18FQ$FuQf8VgjP,Basic Wall:Generic - 200mm:317618,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0o1QfH3m18FQ$FuQf8VgiA,Basic Wall:Generic - 200mm:317665,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0o1QfH3m18FQ$FuQf8Vgg3,Basic Wall:Generic - 200mm:317800,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0o1QfH3m18FQ$FuQf8VgfX,Basic Wall:Generic - 200mm:317834,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0o1QfH3m18FQ$FuQf8VgeR,Basic Wall:Generic - 200mm:317936,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,1NL4ZXkFP2thNiMT9sECsi,Basic Wall:MockUp Exterior Ground Floor:379538,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2V6UQJFc92sfDYeuDKgYAW,Basic Wall:MockUp Exterior Ground Floor:451591,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2V6UQJFc92sfDYeuDKgYBU,Basic Wall:MockUp Exterior Ground Floor:451705,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,2V6UQJFc92sfDYeuDKgYFi,Basic Wall:MockUp Exterior Ground Floor:451915,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0qPq0uZ5vABQlKT8FAVXQn,Basic Wall:MockUp Exterior Ground Floor:525446,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,31F6eMknj99vYl9fb0Qb7F,Basic Wall:MockUp Exterior Ground Floor:526491,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MgESf4zL2juYwctbhVsxF,Basic Wall:MockUp Interior between App:575972,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MgESf4zL2juYwctbhVsl5,Basic Wall:MockUp Interior between App:576750,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjie3,Basic Wall:MockUp Exterior Ground Floor:581328,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjiky,Basic Wall:MockUp Exterior Ground Floor:581487,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjlOO,Basic Wall:MockUp Interior between App:582347,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjl4H,Basic Wall:MockUp Interior between App:583106,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjlBg,Basic Wall:MockUp Interior between App:583225,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjlkV,Basic Wall:MockUp Elavator:585548,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjlj9,Basic Wall:MockUp Elavator:585626,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjkNr,Basic Wall:MockUp Interior between App:586022,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjkL6,Basic Wall:MockUp Interior between App:586133,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjkUX,Basic Wall:MockUp Interior between App:586610,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjkTj,Basic Wall:MockUp Interior:586686,True,Name is present
AdvancedProject,R02_OBJECT_NAME,IfcWallStandardCase,0MOEoDTm9EnO9yKsXjjk39,Basic Wall:MockUp Interior between App:586778,True,Name is present
